chr	start	end	length	abs_summit	pileup	-logp	fold_enrichment	-logq	name
10	91996295	91996365	71	91996350	9.38	10.73892	7.43691	6.76293	rna_meth_peak_3332
10	91996610	91996726	117	91996705	9.38	10.3752	7.24995	6.45385	rna_meth_peak_3333
10	92007971	92008034	64	92008030	10.32	8.64248	6.07303	5.02284	rna_meth_peak_3334
10	92010910	92010961	52	92010927	13.13	16.21858	9.8706	11.36596	rna_meth_peak_3335
10	92016523	92016572	50	92016544	8.44	7.12424	5.49054	3.75675	rna_meth_peak_3336
10	92028998	92029044	47	92029020	14.07	10.47609	6.26992	6.54031	rna_meth_peak_3337
10	92029291	92029348	58	92029336	12.2	7.10088	4.65321	3.74499	rna_meth_peak_3338
10	92029884	92029934	51	92029931	14.07	6.17367	3.76822	2.98153	rna_meth_peak_3339
10	92340858	92340957	100	92340898	8.44	7.94049	5.99222	4.44492	rna_meth_peak_3340
10	92452338	92452497	160	92452467	12.2	12.21393	7.8364	7.99332	rna_meth_peak_3341
10	92452577	92452679	103	92452596	14.07	12.52288	7.53645	8.25458	rna_meth_peak_3342
10	92453018	92453063	46	92453048	16.89	15.6976	9.41446	10.92103	rna_meth_peak_3343
10	92454611	92454690	80	92454675	7.51	7.97649	6.0928	4.47218	rna_meth_peak_3344
10	92461030	92461083	54	92461064	7.51	9.54007	6.81315	5.76334	rna_meth_peak_3345
10	92475729	92475811	83	92475795	7.51	9.49146	6.79356	5.72174	rna_meth_peak_3346
10	92505017	92505052	36	92505034	8.44	11.04554	7.54292	7.02238	rna_meth_peak_3347
10	92506629	92506665	37	92506649	9.38	12.29651	8.15164	8.06327	rna_meth_peak_3348
10	92508282	92508348	67	92508344	9.38	8.07214	5.91226	4.5481	rna_meth_peak_3349
10	92606506	92606543	38	92606532	15.95	9.96971	6.05331	6.12938	rna_meth_peak_3350
10	92609208	92609344	137	92609291	19.7	16.89913	9.1602	11.94479	rna_meth_peak_3351
10	92616934	92616978	45	92616958	12.2	9.45864	6.13221	5.69486	rna_meth_peak_3352
10	92621565	92621631	67	92621621	14.07	12.05396	7.24658	7.86129	rna_meth_peak_3353
10	92632356	92632424	69	92632403	15.95	9.72642	5.90156	5.92212	rna_meth_peak_3354
10	92637345	92637382	38	92637366	17.83	12.23982	6.9009	8.01402	rna_meth_peak_3355
10	92639661	92639734	74	92639681	10.32	9.45645	6.58146	5.69464	rna_meth_peak_3356
10	92639996	92640050	55	92640017	13.13	13.22915	8.21785	8.84483	rna_meth_peak_3357
10	93059143	93059203	61	93059147	14.07	12.52288	7.53645	8.25458	rna_meth_peak_3358
10	93284284	93284321	38	93284304	17.83	18.30368	10.72076	13.13666	rna_meth_peak_3359
10	93528865	93528919	55	93528893	21.58	7.73977	3.76307	4.26993	rna_meth_peak_3360
10	93669961	93670043	83	93670018	7.51	9.39636	6.75472	5.64776	rna_meth_peak_3361
10	93959283	93959326	44	93959307	15.01	6.9063	4.00277	3.59419	rna_meth_peak_3362
10	93959564	93959614	51	93959594	26.27	20.2775	8.83076	14.84207	rna_meth_peak_3363
10	94346276	94346359	84	94346324	11.26	13.66657	8.78103	9.21375	rna_meth_peak_3364
10	94349096	94349206	111	94349194	10.32	12.18396	8.10897	7.97006	rna_meth_peak_3365
10	94352184	94352228	45	94352212	11.26	12.27725	8.05408	8.04638	rna_meth_peak_3366
10	94574816	94574883	68	94574870	12.2	8.31418	5.4084	4.74999	rna_meth_peak_3367
10	94581203	94581238	36	94581213	11.26	9.5893	6.45174	5.80625	rna_meth_peak_3368
10	94583151	94583209	59	94583185	14.07	13.42	8.08632	9.01241	rna_meth_peak_3369
10	94588171	94588207	37	94588178	13.13	11.34488	7.06735	7.27154	rna_meth_peak_3370
10	94588480	94588545	66	94588510	10.32	9.02965	6.31703	5.34332	rna_meth_peak_3371
10	94590567	94590608	42	94590598	20.64	18.12222	9.57533	12.98295	rna_meth_peak_3372
10	94592582	94592669	88	94592614	8.44	8.2788	6.19018	4.72341	rna_meth_peak_3373
10	94593338	94593415	78	94593345	7.51	7.34862	5.75165	3.94744	rna_meth_peak_3374
10	94593675	94593748	74	94593686	9.38	10.00988	7.05486	6.16319	rna_meth_peak_3375
10	94594882	94594996	115	94594964	13.13	10.90922	6.79553	6.90906	rna_meth_peak_3376
10	94612351	94612401	51	94612359	20.64	7.56312	3.8099	4.12595	rna_meth_peak_3377
10	95264135	95264181	47	95264165	18.76	9.11386	4.86794	5.41081	rna_meth_peak_3378
10	95268620	95268686	67	95268665	13.13	11.50625	7.1677	7.40469	rna_meth_peak_3379
10	95616399	95616440	42	95616430	14.07	10.17945	6.0876	6.30327	rna_meth_peak_3380
10	95621280	95621315	36	95621298	15.95	11.87177	7.26813	7.71043	rna_meth_peak_3381
10	95625202	95625247	46	95625223	11.26	10.21243	6.84058	6.32387	rna_meth_peak_3382
10	95626540	95626601	62	95626573	11.26	12.45293	8.15047	8.19714	rna_meth_peak_3383
10	95626887	95626930	44	95626915	8.44	8.68153	6.41732	5.04985	rna_meth_peak_3384
10	95627300	95627409	110	95627401	11.26	10.6804	7.12693	6.7143	rna_meth_peak_3385
10	95627638	95627760	123	95627737	14.07	14.54926	8.76331	9.95146	rna_meth_peak_3386
10	95628207	95628316	110	95628305	14.07	12.47422	7.50642	8.21426	rna_meth_peak_3387
10	95628540	95628646	107	95628565	15.01	13.44739	7.83321	9.03378	rna_meth_peak_3388
10	95632823	95632876	54	95632850	14.07	15.56412	9.35043	10.80868	rna_meth_peak_3389
10	95633347	95633444	98	95633433	16.89	10.25134	5.96249	6.3487	rna_meth_peak_3390
10	95633723	95633791	69	95633766	15.01	12.60817	7.31768	8.32933	rna_meth_peak_3391
10	95637213	95637349	137	95637328	17.83	11.20838	6.27522	7.15505	rna_meth_peak_3392
10	95637471	95637582	112	95637567	14.07	9.63129	5.75301	5.84089	rna_meth_peak_3393
10	95642859	95642921	63	95642916	14.07	7.19557	4.32632	3.8182	rna_meth_peak_3394
10	95643279	95643334	56	95643306	20.64	12.43721	6.21132	8.1864	rna_meth_peak_3395
10	95653162	95653218	57	95653185	15.01	12.04751	6.97347	7.85681	rna_meth_peak_3396
10	95656446	95656538	93	95656516	22.52	14.35557	6.74989	9.78769	rna_meth_peak_3397
10	96527942	96527996	55	96527958	15.01	9.4934	5.43855	5.72213	rna_meth_peak_3398
10	96528213	96528324	112	96528218	13.13	10.20629	6.35553	6.31989	rna_meth_peak_3399
10	96532875	96533023	149	96532951	17.83	19.89641	11.67845	14.50451	rna_meth_peak_3400
10	96533227	96533321	95	96533242	13.13	13.52647	8.39353	9.1005	rna_meth_peak_3401
10	96543914	96544027	114	96543928	15.01	13.22648	7.69764	8.84483	rna_meth_peak_3402
10	96544270	96544374	105	96544357	19.7	18.73337	10.30978	13.4995	rna_meth_peak_3403
10	96547742	96547817	76	96547765	14.07	16.35023	9.78759	11.47307	rna_meth_peak_3404
10	96548081	96548166	86	96548144	12.2	13.86568	8.77427	9.37564	rna_meth_peak_3405
10	96551086	96551237	152	96551219	14.07	14.96808	9.00842	10.30719	rna_meth_peak_3406
10	96551447	96551582	136	96551549	21.58	25.06161	13.46519	18.98758	rna_meth_peak_3407
10	96552766	96552872	107	96552842	14.07	12.90423	7.77113	8.57649	rna_meth_peak_3408
10	96553107	96553196	90	96553179	14.07	12.26021	7.37421	8.03082	rna_meth_peak_3409
10	96559504	96559570	67	96559531	14.07	13.42	8.08632	9.01241	rna_meth_peak_3410
10	96561840	96561966	127	96561951	17.83	12.86104	7.28547	8.53698	rna_meth_peak_3411
10	96562267	96562302	36	96562289	15.01	10.77023	6.19624	6.78627	rna_meth_peak_3412
10	96565162	96565243	82	96565217	15.01	12.04751	6.97347	7.85681	rna_meth_peak_3413
10	96993051	96993104	54	96993053	8.44	6.12841	4.84195	2.94287	rna_meth_peak_3414
10	97372904	97372955	52	97372921	13.13	11.29966	7.03919	7.23204	rna_meth_peak_3415
10	97379463	97379555	93	97379477	10.32	10.19004	7.02241	6.31045	rna_meth_peak_3416
10	97379829	97379879	51	97379839	7.51	8.64601	6.42413	5.02284	rna_meth_peak_3417
10	97381241	97381276	36	97381254	8.44	9.33501	6.76485	5.59223	rna_meth_peak_3418
10	97381566	97381640	75	97381588	10.32	12.62498	8.32362	8.33998	rna_meth_peak_3419
10	97381915	97381960	46	97381950	6.57	8.2067	6.13237	4.66164	rna_meth_peak_3420
10	97385362	97385408	47	97385390	13.13	14.52768	8.96872	9.9337	rna_meth_peak_3421
10	97390598	97390683	86	97390629	14.07	13.9576	8.41121	9.45182	rna_meth_peak_3422
10	97396080	97396135	56	97396115	8.44	10.83395	7.45715	6.84216	rna_meth_peak_3423
10	97426455	97426490	36	97426457	30.02	9.27005	3.44691	5.54056	rna_meth_peak_3424
10	97430782	97430817	36	97430804	46.91	14.95578	3.95164	10.29846	rna_meth_peak_3425
10	97431228	97431297	70	97431282	25.33	11.96356	4.9832	7.78383	rna_meth_peak_3426
10	97433197	97433235	39	97433202	38.47	8.41073	2.83438	4.83565	rna_meth_peak_3427
10	97465651	97465771	121	97465697	13.13	11.29966	7.03919	7.23204	rna_meth_peak_3428
10	97465961	97466084	124	97466083	14.07	6.17367	3.76822	2.98153	rna_meth_peak_3429
10	97466611	97466722	112	97466691	14.07	13.34345	8.03973	8.94646	rna_meth_peak_3430
10	97468529	97468564	36	97468552	13.13	9.7357	6.06119	5.92667	rna_meth_peak_3431
10	97469483	97469543	61	97469512	14.07	12.69653	7.64345	8.39803	rna_meth_peak_3432
10	97470624	97470676	53	97470653	12.2	8.7111	5.65888	5.06925	rna_meth_peak_3433
10	97477524	97477566	43	97477533	11.26	9.08008	6.12916	5.37936	rna_meth_peak_3434
10	97478473	97478518	46	97478487	9.38	10.04174	7.07216	6.18579	rna_meth_peak_3435
10	97483931	97483969	39	97483950	10.32	15.33554	9.42208	10.60841	rna_meth_peak_3436
10	97640929	97641008	80	97640930	15.01	6.9063	4.00277	3.59419	rna_meth_peak_3437
10	97651167	97651206	40	97651182	7.51	7.68801	5.93962	4.22862	rna_meth_peak_3438
10	97656126	97656194	69	97656172	6.57	7.5959	5.87527	4.15105	rna_meth_peak_3439
10	97656480	97656515	36	97656486	8.44	8.43442	6.27908	4.85268	rna_meth_peak_3440
10	98435502	98435548	47	98435518	12.2	10.19656	6.59825	6.31333	rna_meth_peak_3441
10	99406935	99407005	71	99406999	14.07	12.26021	7.37421	8.03082	rna_meth_peak_3442
10	99723883	99723943	61	99723917	10.32	8.28858	5.84717	4.7312	rna_meth_peak_3443
10	99726828	99726916	89	99726848	10.32	8.12253	5.74043	4.59045	rna_meth_peak_3444
10	99731893	99731935	43	99731926	14.07	8.90326	5.31484	5.23695	rna_meth_peak_3445
10	100163858	100163904	47	100163862	10.32	7.12083	5.08998	3.75578	rna_meth_peak_3446
10	100188632	100188678	47	100188660	20.64	16.56359	8.61475	11.66239	rna_meth_peak_3447
10	100189339	100189419	81	100189345	14.07	6.17367	3.76822	2.98153	rna_meth_peak_3448
10	100194169	100194352	184	100194335	12.2	13.14075	8.37342	8.77861	rna_meth_peak_3449
10	100200521	100200567	47	100200540	7.51	8.39547	6.30414	4.82381	rna_meth_peak_3450
10	100204440	100204475	36	100204459	10.32	10.46538	7.18282	6.5314	rna_meth_peak_3451
10	100218886	100218949	64	100218928	8.44	8.17876	6.1323	4.63901	rna_meth_peak_3452
10	100243542	100243599	58	100243553	7.51	9.39636	6.75472	5.64776	rna_meth_peak_3453
10	100352223	100352297	75	100352244	20.64	9.7301	4.8098	5.92573	rna_meth_peak_3454
10	100352543	100352663	121	100352583	25.33	17.45833	7.6049	12.41372	rna_meth_peak_3455
10	100354302	100354344	43	100354331	24.39	11.48885	4.94027	7.39141	rna_meth_peak_3456
10	100354640	100354786	147	100354732	22.52	10.15741	4.67342	6.28366	rna_meth_peak_3457
10	100523961	100524100	140	100524011	24.39	15.27595	6.73198	10.56389	rna_meth_peak_3458
10	100526298	100526366	69	100526333	26.27	14.41915	5.8821	9.84393	rna_meth_peak_3459
10	100526824	100526880	57	100526862	22.52	7.75177	3.65392	4.28105	rna_meth_peak_3460
10	100527151	100527235	85	100527209	27.21	16.91191	6.82662	11.95613	rna_meth_peak_3461
10	100529230	100529288	59	100529272	25.33	12.2898	5.1228	8.05711	rna_meth_peak_3462
10	100529567	100529693	127	100529621	32.84	12.19546	4.29618	7.98016	rna_meth_peak_3463
10	100943868	100943932	65	100943900	6.57	8.16164	6.11454	4.62647	rna_meth_peak_3464
10	100944199	100944234	36	100944214	9.38	12.83113	8.36443	8.51048	rna_meth_peak_3465
10	101781713	101781770	58	101781761	18.76	7.28745	3.95277	3.89407	rna_meth_peak_3466
10	101781941	101782006	66	101781971	21.58	11.79668	5.64461	7.64806	rna_meth_peak_3467
10	101782350	101782437	88	101782421	22.52	11.91902	5.49968	7.74797	rna_meth_peak_3468
10	101782660	101782727	68	101782695	24.39	13.88301	6.0402	9.39064	rna_meth_peak_3469
10	101783120	101783223	104	101783130	15.95	7.54844	4.59878	4.11209	rna_meth_peak_3470
10	101784609	101784836	228	101784763	26.27	9.529	3.89563	5.75359	rna_meth_peak_3471
10	101784974	101785045	72	101784976	22.52	8.40735	3.91944	4.83276	rna_meth_peak_3472
10	101785097	101785145	49	101785141	16.89	7.26167	4.25487	3.87084	rna_meth_peak_3473
10	102001820	102001855	36	102001832	7.51	8.64601	6.42413	5.02284	rna_meth_peak_3474
10	102152566	102152685	120	102152643	20.64	8.45975	4.21016	4.87018	rna_meth_peak_3475
10	102160106	102160148	43	102160137	39.4	7.0211	2.48978	3.67878	rna_meth_peak_3476
10	102259880	102259915	36	102259903	12.2	13.49064	8.56916	9.07025	rna_meth_peak_3477
10	102352637	102352683	47	102352657	7.51	8.29379	6.25407	4.73287	rna_meth_peak_3478
10	102367315	102367377	63	102367323	11.26	8.35887	5.6678	4.79123	rna_meth_peak_3479
10	102370583	102370658	76	102370632	12.2	11.85909	7.62451	7.70137	rna_meth_peak_3480
10	102375593	102375660	68	102375650	11.26	9.27085	6.25041	5.5413	rna_meth_peak_3481
10	102376827	102376931	105	102376850	16.89	7.19378	4.21874	3.81691	rna_meth_peak_3482
10	102432366	102432422	57	102432399	19.7	18.16382	9.95291	13.01814	rna_meth_peak_3483
10	102485791	102485869	79	102485796	16.89	10.47492	6.09828	6.54031	rna_meth_peak_3484
10	102488052	102488100	49	102488086	17.83	12.70011	7.18537	8.40065	rna_meth_peak_3485
10	102488320	102488438	119	102488351	17.83	12.70011	7.18537	8.40065	rna_meth_peak_3486
10	102488900	102488971	72	102488949	14.07	13.68264	8.24556	9.22276	rna_meth_peak_3487
10	102490388	102490433	46	102490418	13.13	16.47007	9.99625	11.5765	rna_meth_peak_3488
10	102502439	102502532	94	102502467	17.83	11.81011	6.6381	7.65854	rna_meth_peak_3489
10	102592757	102592792	36	102592767	7.51	10.01318	6.99469	6.16319	rna_meth_peak_3490
10	102593823	102593870	48	102593850	11.26	14.14888	9.01346	9.61931	rna_meth_peak_3491
10	102677017	102677092	76	102677042	22.52	17.47608	8.50819	12.42961	rna_meth_peak_3492
10	102689731	102689769	39	102689750	18.76	14.29626	7.86778	9.73876	rna_meth_peak_3493
10	102699264	102699311	48	102699284	15.95	8.36569	5.07463	4.79679	rna_meth_peak_3494
10	102878615	102878670	56	102878649	11.26	10.6804	7.12693	6.7143	rna_meth_peak_3495
10	102890382	102890422	41	102890400	13.13	17.92402	10.67575	12.80972	rna_meth_peak_3496
10	103100111	103100160	50	103100146	5.63	6.93086	5.45161	3.61036	rna_meth_peak_3497
10	103389214	103389300	87	103389271	23.45	16.82502	7.82805	11.87917	rna_meth_peak_3498
10	103392040	103392116	77	103392100	25.33	15.86341	6.78639	11.06532	rna_meth_peak_3499
10	103396248	103396291	44	103396259	28.15	15.17308	5.83382	10.48481	rna_meth_peak_3500
10	103405265	103405300	36	103405273	10.32	10.16345	7.00676	6.28949	rna_meth_peak_3501
10	103405824	103405871	48	103405840	8.44	9.69352	6.94392	5.89297	rna_meth_peak_3502
10	103409533	103409634	102	103409548	8.44	9.43888	6.8176	5.68477	rna_meth_peak_3503
10	103409872	103409966	95	103409954	9.38	10.70103	7.41778	6.73292	rna_meth_peak_3504
10	103414136	103414192	57	103414160	12.2	8.99599	5.83916	5.31728	rna_meth_peak_3505
10	103434118	103434193	76	103434169	9.38	10.00988	7.05486	6.16319	rna_meth_peak_3506
10	104255053	104255121	69	104255084	35.65	21.22653	7.1809	15.65668	rna_meth_peak_3507
10	104259850	104259942	93	104259936	22.52	9.72531	4.48106	5.92212	rna_meth_peak_3508
10	104262825	104262892	68	104262853	29.08	26.28214	11.17533	20.05485	rna_meth_peak_3509
10	104263157	104263237	81	104263198	20.64	15.26181	7.82932	10.55459	rna_meth_peak_3510
10	104266251	104266352	102	104266276	17.83	11.20838	6.27522	7.15505	rna_meth_peak_3511
10	104267136	104267257	122	104267245	24.39	11.80429	5.0786	7.65387	rna_meth_peak_3512
10	106550229	106550265	37	106550247	15.01	15.89724	9.30877	11.09395	rna_meth_peak_3513
10	109868449	109868506	58	109868464	11.26	9.08008	6.12916	5.37936	rna_meth_peak_3514
10	109869803	109869860	58	109869807	9.38	9.2604	6.63297	5.53311	rna_meth_peak_3515
10	109870576	109870621	46	109870596	10.32	11.07473	7.52668	7.04448	rna_meth_peak_3516
10	109870677	109870719	43	109870695	14.07	16.78505	10.02187	11.84517	rna_meth_peak_3517
10	109871633	109871681	49	109871642	9.38	11.18091	7.65403	7.13509	rna_meth_peak_3518
10	109871965	109872020	56	109871986	9.38	11.09688	7.61362	7.06443	rna_meth_peak_3519
10	109873533	109873589	57	109873555	11.26	12.71017	8.28936	8.41029	rna_meth_peak_3520
10	109888228	109888269	42	109888247	18.76	16.89504	9.50185	11.9419	rna_meth_peak_3521
10	109888684	109888757	74	109888739	10.32	11.07473	7.52668	7.04448	rna_meth_peak_3522
10	109907553	109907588	36	109907579	9.38	7.88423	5.79349	4.39557	rna_meth_peak_3523
10	109914851	109914923	73	109914866	11.26	12.82476	8.35035	8.50614	rna_meth_peak_3524
10	110122042	110122096	55	110122093	15.01	8.00906	4.5956	4.49261	rna_meth_peak_3525
10	110293291	110293429	139	110293311	15.95	12.06537	7.39368	7.87218	rna_meth_peak_3526
10	110567877	110567989	113	110567895	9.38	12.64516	8.29227	8.35656	rna_meth_peak_3527
10	110589765	110589816	52	110589788	26.27	11.03832	4.46162	7.01842	rna_meth_peak_3528
10	110602673	110602708	36	110602674	20.64	7.09102	3.60671	3.74115	rna_meth_peak_3529
10	110603088	110603143	56	110603117	17.83	7.97955	4.45894	4.4737	rna_meth_peak_3530
10	110885146	110885182	37	110885148	15.01	8.18428	4.69258	4.64317	rna_meth_peak_3531
10	110887541	110887596	56	110887576	22.52	14.09999	6.61322	9.57957	rna_meth_peak_3532
10	110889377	110889412	36	110889388	14.07	13.16867	7.9331	8.79918	rna_meth_peak_3533
10	110889719	110889795	77	110889782	13.13	11.94512	7.43931	7.76768	rna_meth_peak_3534
10	110890416	110890477	62	110890445	17.83	17.30416	10.0996	12.28502	rna_meth_peak_3535
10	110893969	110894013	45	110893988	15.01	13.29192	7.73781	8.90095	rna_meth_peak_3536
10	110894258	110894355	98	110894285	20.64	17.19483	9.00176	12.19444	rna_meth_peak_3537
10	110894589	110894689	101	110894671	15.95	12.64748	7.77205	8.35873	rna_meth_peak_3538
10	110895860	110895895	36	110895889	14.07	9.61828	5.74512	5.83165	rna_meth_peak_3539
10	111012507	111012621	115	111012516	11.26	9.99513	6.70586	6.14998	rna_meth_peak_3540
10	111013209	111013274	66	111013241	13.13	7.53305	4.71157	4.09943	rna_meth_peak_3541
10	112432555	112432609	55	112432567	13.13	7.53305	4.71157	4.09943	rna_meth_peak_3542
10	112440471	112440506	36	112440491	8.44	8.03385	6.04747	4.51554	rna_meth_peak_3543
10	113697674	113697753	80	113697742	11.26	9.5893	6.45174	5.80625	rna_meth_peak_3544
10	114445515	114445554	40	114445542	13.13	10.54586	6.56817	6.59647	rna_meth_peak_3545
10	114976890	114976967	78	114976940	13.13	7.53305	4.71157	4.09943	rna_meth_peak_3546
10	114977025	114977128	104	114977099	15.01	9.31879	5.33703	5.58109	rna_meth_peak_3547
10	117023612	117023647	36	117023629	10.32	15.33554	9.42208	10.60841	rna_meth_peak_3548
10	118872007	118872043	37	118872031	21.58	14.30471	6.9859	9.74507	rna_meth_peak_3549
10	119059068	119059125	58	119059124	19.7	6.08802	3.29022	2.90623	rna_meth_peak_3550
10	119059437	119059488	52	119059457	27.21	9.84321	3.90254	6.02165	rna_meth_peak_3551
10	119060596	119060653	58	119060630	16.89	6.76763	3.99488	3.47465	rna_meth_peak_3552
10	119065242	119065355	114	119065261	16.89	11.50455	6.73474	7.40469	rna_meth_peak_3553
10	119065575	119065671	97	119065598	23.45	20.34929	9.87675	14.90011	rna_meth_peak_3554
10	119069287	119069427	141	119069387	16.89	13.16731	7.79071	8.79918	rna_meth_peak_3555
10	119069662	119069808	147	119069690	14.07	11.66272	7.00413	7.5369	rna_meth_peak_3556
10	119070762	119070869	108	119070835	16.89	10.68748	6.22823	6.72019	rna_meth_peak_3557
10	119071102	119071161	60	119071131	15.01	9.72642	5.57489	5.92212	rna_meth_peak_3558
10	119072730	119072773	44	119072740	17.83	13.54712	7.71544	9.11895	rna_meth_peak_3559
10	119072837	119072872	36	119072846	15.01	11.37397	6.56192	7.29499	rna_meth_peak_3560
10	119073626	119073728	103	119073708	27.21	15.41385	6.13208	10.6773	rna_meth_peak_3561
10	119080471	119080628	158	119080611	20.64	15.61213	8.03872	10.84984	rna_meth_peak_3562
10	119112034	119112081	48	119112057	9.38	11.58207	7.84133	7.46843	rna_meth_peak_3563
10	119120535	119120606	72	119120536	7.51	8.64601	6.42413	5.02284	rna_meth_peak_3564
10	119155248	119155353	106	119155260	9.38	11.58207	7.84133	7.46843	rna_meth_peak_3565
10	119156512	119156585	74	119156566	10.32	15.33554	9.42208	10.60841	rna_meth_peak_3566
10	119161086	119161136	51	119161104	15.01	19.32933	11.18093	14.01586	rna_meth_peak_3567
10	119165402	119165490	89	119165472	13.13	10.20629	6.35553	6.31989	rna_meth_peak_3568
10	119167789	119168174	386	119168078	51.6	34.73212	9.14475	27.43851	rna_meth_peak_3569
10	119168253	119168368	116	119168287	37.53	21.22636	6.78305	15.65668	rna_meth_peak_3570
10	119168544	119168702	159	119168676	23.45	15.76109	7.24373	10.97402	rna_meth_peak_3571
10	119169019	119169166	148	119169154	24.39	22.9162	11.05967	17.12645	rna_meth_peak_3572
10	119169345	119169506	162	119169424	20.64	16.36386	8.49303	11.48255	rna_meth_peak_3573
10	119170651	119170697	47	119170668	12.2	9.2837	6.0214	5.55343	rna_meth_peak_3574
10	119172215	119172319	105	119172242	28.15	28.15793	12.65447	21.71296	rna_meth_peak_3575
